"","year","stateuni","ipop","imale","pcr_prop","pcr_order","pcr_econ","pmurder","pcr_womtot","pwomgirl","prape2","pkidmen","majstate","elec_womres","elec_scres","chargesheet_rate","wwinner","wwinclose5","murder_m","murder_f","postwres","postscres","plit","pwlit","prural","pfarm","pfemale","womancm","ppol_strength","parrest_womcrime","parrest_nonwomen","parrest_rape","parrest_womgirl","parrest_kidmen","charge_womcrime","pcgsdp","psuic_m","psuic_f","pmurder_love","sh_murder_lovedowry","stateid","yearofres","pscmurder","pscrape","pscpcr","pscpoa","psctot","pstmurder","pstrape","pstpcr","pstpoa","psttot","lpcr_womtot","lprape2","lpwomgirl","lpkidmen","lpcr_prop","lpcr_order","lpcr_econ","lpmurder","lpmurder_love","lpsuic_f","lpsuic_m","lpsctot","lpscmurder","lpscrape","lpscpoa","lpscpcr","lpsttot","lpstmurder","lpstrape","lpstpoa","lpstpcr","lparrest_womcrime","lparrest_rape","lparrest_womgirl","lparrest_nonwomen","lparrest_kidmen","lpmurder_m","lpmurder_f"
"263",1994,"ORISSA",33203213.1999999,16843073.2,0.43468684,0.056109026,0.025358992,0.024726523,0.042664673,0.027811497,0.026650138,0,1,1992,1992,83.42,0.04761905,0,NA,NA,1,1,0.45153034,0.33624312,0.8608671,0.20969878,0.9713275,0,1.0026138,0.08545159,0.0027427166,0.015028666,0.015088901,0,90.25,0.588138,0.09647883,0.08484035,0.0031784568,0.082825825,"ORISSA",NA,0.0025853447,0.0049860217,0.0022160097,0.029731464,0.09177974,0.00027151505,0.0012218177,0.0005430301,0.01262545,0.024843628,-3.1543841,-3.624961,-3.5823057,NA,-0.8331294,-2.8804586,-3.6746218,-3.6998787,-5.7513595,-2.466984,-2.3384316,-2.3883636,-5.957896,-5.301117,-3.5155494,-6.112047,-3.695154,-8.211493,-6.7074156,-4.3720407,-7.518346,-2.4598053,-4.197796,-4.1937957,-5.8988066,NA,NA,NA
"264",1995,"ORISSA",33717705.5999999,17102715.6,0.4100516,0.075331345,0.024467858,0.027196394,0.1883841,0.027866403,0.033283196,0,1,1992,1992,85.57,0.054421768,0.020408163,NA,NA,1,1,0.46516725,0.3512373,0.8591872,0.20044309,0.9714826,0,1.0079274,0.35455933,0.00283406,0.019129416,0.016756775,0,92.2,0.60913604,0.09021959,0.09190496,0.0028889575,0.097055614,"ORISSA",NA,0.0014517966,0.0014517966,0.001270322,0.024680544,0.05970514,0.00013373702,0.00093615917,0,0.008425432,0.019124394,-1.6692723,-3.4027026,-3.5803335,NA,-0.8914722,-2.585859,-3.7103949,-3.6046708,-5.8468595,-2.3870003,-2.4055088,-2.8183372,-6.5349536,-6.5349536,-3.70174,-6.6684847,-3.9567907,-8.919635,-6.973725,-4.7765007,NA,-1.0368795,-3.956528,-4.0889525,-5.866045,NA,NA,NA
"265",1996,"ORISSA",34232198,17362358,0.39030507,0.07075211,0.03005942,0.029445961,0.21997838,0.0267341,0.036574148,0.0021886427,1,1992,1992,83.53,0.054421768,0.020408163,NA,NA,1,1,0.47839424,0.36577845,0.8575578,0.19146562,0.971633,0,0.98331404,0.3525226,0.0025392177,0.022873202,0.0075951885,0.002892014,94.95,0.57156366,0.08570264,0.087374866,0.0032009787,0.16865079,"ORISSA",NA,0.0007135609,0.0014271218,0,0.027293704,0.086697645,0.00013177579,0.00092243054,0.00013177579,0.0073794443,0.023587866,-1.5142261,-3.3084137,-3.6218154,-6.1244736,-0.9408266,-2.648573,-3.5045793,-3.5251985,-5.7442985,-2.4375477,-2.4568715,-2.4453285,-7.2452426,-6.5520954,-3.6010993,NA,-3.7470229,-8.934409,-6.9884987,-4.909057,-8.934409,-1.0426406,-3.7777894,-4.8802404,-5.975899,-5.8458023,NA,NA
"266",1997,"ORISSA",34746690.4,17622000.4,0.3544798,0.0779067,0.023714488,0.028923618,0.22984357,0.030015143,0.039650355,0.0009647032,1,1992,1992,85.87,0.054421768,0.020408163,NA,NA,1,1,0.4912295,0.3798868,0.85597664,0.18275401,0.971779,0,1.0005558,0.3800361,0.0024227344,0.023311572,0.016634678,0.00051803497,95.416664,0.63706875,0.10083985,0.08403072,0.0031533418,0.14129353,"ORISSA",NA,0.0017540895,0.0026311344,0.0005262268,0.038940787,0.11892727,0.000519485,0.0012987125,0.0007792274,0.009870214,0.030909356,-1.4703563,-3.2276554,-3.5060532,-6.94369,-1.0371039,-2.5522432,-3.7416692,-3.5430968,-5.7592926,-2.4765728,-2.2942216,-2.1292431,-6.345805,-5.94034,-3.245713,-7.549778,-3.4766963,-7.5626726,-6.646382,-4.6182337,-7.1572075,-0.96748906,-3.7588053,-4.096266,-6.0228586,-7.565468,NA,NA
"267",1998,"ORISSA",35261182.8,17881642.8,0.35988584,0.059640653,0.025325298,0.02654477,0.23107632,0.027848838,0.0459736,0.0035231663,1,1992,1992,85.87,0.054421768,0.020408163,NA,NA,1,1,0.50369024,0.39358136,0.8544416,0.1742966,0.9719208,0,0.9859567,0.35651118,0.00244884,0.022971436,0.016391963,0.00051047635,86.61667,0.6431369,0.09937566,0.09821894,0.003107102,0.15170941,"ORISSA",NA,0.0012076799,0.003795565,0.0012076799,0.043821525,0.13318983,0.00012802095,0.00076812576,0.0002560419,0.011649908,0.03610191,-1.4650073,-3.079688,-3.580964,-5.648395,-1.0219684,-2.8194177,-3.6759515,-3.6289225,-5.774065,-2.3205562,-2.3088481,-2.01598,-6.719054,-5.573922,-3.1276302,-6.719054,-3.3214095,-8.963317,-7.171557,-4.452457,-8.270169,-1.0313897,-3.7735038,-4.1109643,-6.0121408,-7.5801663,NA,NA
"268",1999,"ORISSA",35775675.1999999,18141285.2,0.36329153,0.050872553,0.023647353,0.02848304,0.2429911,0.024440879,0.04650005,0.0028112673,1,1992,1992,68.34,0.054421768,0.020408163,870,149,1,1,0.51579255,0.4068801,0.85295075,0.16608247,0.9720585,0,0.9803868,0.39309552,0.0020352656,0.025072902,0.0139200725,0.0013137418,89.21667,1.1994077,0.10759988,0.09640254,0.0034024427,0.18351325,"ORISSA",NA,0.0016973568,0.0013578854,0.000509207,0.044640485,0.13103594,0.000378668,0.0012622266,0.00088355865,0.01186493,0.042284593,-1.4147304,-3.068302,-3.7114983,-5.8741198,-1.0125496,-2.9784317,-3.744504,-3.5584464,-5.683262,-2.3392227,-2.2293358,-2.0322835,-6.378683,-6.6018267,-3.1091142,-7.582656,-3.1633325,-7.878851,-6.674878,-4.4341683,-7.031553,-0.93370265,-3.6859677,-4.2744236,-6.197129,-6.634876,-3.0374525,-4.77366
"269",2000,"ORISSA",36290167.5999999,18400927.6,0.31857115,0.051336218,0.025709443,0.031358358,0.24361013,0.020067928,0.041756943,0.0040758816,1,1992,1992,82.4,0.088435374,0.013605442,NA,NA,1,1,0.5275518,0.41979998,0.8515021,0.15810123,0.9721923,0,0.9537845,0.42819035,0.0021823542,0.025957445,0.01432895,0.0022871208,95,1.16898,0.11950485,0.09704158,NA,0,"ORISSA",NA,0.0026725517,0.002839586,0.00016703448,0.05829503,0.13245834,0.00012447419,0.0007468451,0.0008713193,0.011202676,0.028380115,-1.4121861,-3.1758895,-3.9086323,-5.5026684,-1.1439095,-2.9693587,-3.660897,-3.4622746,NA,-2.3326159,-2.1243985,-2.021487,-5.9247217,-5.864097,-2.8422384,-8.69731,-3.5620666,-8.991412,-7.1996527,-4.4916024,-7.045502,-0.84818745,-3.6512969,-4.2454734,-6.1273513,-6.0804615,NA,NA
"270",2001,"ORISSA",36804660,18660570,0.26882467,0.050238203,0.02651838,0.026817257,0.27132803,0.023919635,0.043540347,0.004715826,1,1992,1992,84.3,0.088435374,0.013605442,745,260,1,1,0.53898215,0.43235686,0.850094,0.15034313,0.9723224,0,0.9478691,0.4108776,0.0020860946,0.024100209,0.015079612,0.0028800701,96.057144,1.2246209,0.111947276,0.1081895,0.0028108326,0.18642351,"ORISSA",NA,0.0014797611,0.0072343876,0.0019730148,0.106049545,0.28510064,0.00049109396,0.0034376576,0.00049109396,0.018784344,0.09011574,-1.3044268,-3.1340673,-3.7330556,-5.356831,-1.3136959,-2.9909794,-3.6299171,-3.6187098,-5.8742747,-2.223871,-2.1897273,-1.2549131,-6.515875,-4.92891,-2.2438488,-6.2281923,-2.4066603,-7.618875,-5.672965,-3.9747314,-7.618875,-0.88945997,-3.7255347,-4.1944118,-6.1724615,-5.849941,-3.2207837,-4.2454185
"271",2002,"ORISSA",37319152.4000001,18920212.4,0.2511579,0.053672172,0.028162483,0.028805584,0.23626362,0.023479614,0.03755651,0.004809671,1,1992,1992,85.7,0.088435374,0.013605442,802,346,1,1,0.5500974,0.44456592,0.8487248,0.14279895,0.9724489,0,0.9638215,0.40290365,0.0022488453,0.021972632,0.014309007,0.0040997714,96.51666,1.2070698,0.13905764,0.095494635,0.0027175478,0.20279069,"ORISSA",NA,0.0017807024,0.006151517,0.0004856461,0.075437024,0.19344902,0.0012111864,0.0016956609,0,0.022891423,0.058136947,-1.4428071,-3.2819085,-3.7516227,-5.3371267,-1.3816735,-2.9248607,-3.5697646,-3.5471861,-5.9080253,-2.3486853,-1.9728668,-1.6427412,-6.3307476,-5.0910563,-2.5844572,-7.63003,-2.8449538,-6.716155,-6.3796825,-3.776993,NA,-0.90905786,-3.8179576,-4.246866,-6.097338,-5.4968243,-3.1608775,-3.9736094
"272",2003,"ORISSA",37833644.8000002,19179854.8,0.2485354,0.04612297,0.031770665,0.027594486,0.24515125,0.019995937,0.038866095,0.005422356,1,1992,1992,86.8,0.088435374,0.013605442,769,333,1,1,0.56091034,0.45644134,0.84739274,0.13545994,0.972572,0,0.9320276,0.34732887,0.0023420688,0.02217603,0,0,96.566666,1.3658547,0.14285822,0.09006213,0.003270113,0.22030652,"ORISSA",NA,0.0012753856,0.004623273,0,0.069349095,0.18445264,0.001195078,0.002390156,0,0.02007731,0.057841778,-1.4058799,-3.247633,-3.9122262,-5.217225,-1.39217,-3.0764441,-3.4492118,-3.5901394,-5.722931,-2.4072556,-1.9459026,-1.6903626,-6.664507,-5.3766522,-2.6686022,NA,-2.850044,-6.7295437,-6.0363965,-3.908165,NA,-1.0574832,-3.8087432,NA,-6.0567207,NA,-3.2165248,-4.025662
"273",2004,"ORISSA",38348137.2000003,19439497.1999999,0.2646543,0.04631255,0.028423805,0.02779796,0.2546984,0.022370726,0.040722124,0.005298491,1,1992,1992,88.1,0.07482993,0.034013607,780,357,1,1,0.5714331,0.4679967,0.84609646,0.12831788,0.97269183,0,0.9196014,0.41695225,0.0022678545,0.023625659,0.012438674,0.0044591473,97.05,1.5174718,0.13086759,0.0883723,0.0033318102,0.21200751,"ORISSA",NA,0.003297797,0.0070667076,0,0.090139784,0.21953905,0.0028305422,0.0038919954,0,0.018752342,0.061210472,-1.3676752,-3.2009838,-3.800002,-5.240333,-1.3293308,-3.0723424,-3.5605283,-3.5827928,-5.7042394,-2.4261968,-2.0335693,-1.5162252,-5.7145004,-4.9523606,-2.4063938,NA,-2.793437,-5.867287,-5.5488334,-3.9764366,NA,-0.8747836,-3.745422,-4.386945,-6.088921,-5.412798,-3.2157683,-3.9696383
"274",2005,"ORISSA",38862629.6000004,19699139.5999999,0.2831512,0.048915885,0.03530384,0.027764462,0.29754496,0.028543862,0.041693866,0.004771782,1,1992,1992,88.8,0.07482993,0.034013607,807,326,1,1,0.5816773,0.47924468,0.8448345,0.1213649,0.9728085,0,0.898318,0.49698672,0.0022491787,0.021563131,0.01363778,0.0039884076,97.71667,1.592463,0.12046211,0.0882929,0.0029222234,0.22891566,"ORISSA",NA,0.0013925071,0.0051058596,0,0.098868005,0.22264642,0.0017461702,0.0034923404,0,0.023747915,0.07007963,-1.2121899,-3.1774013,-3.5563133,-5.3450356,-1.2617742,-3.017653,-3.3437636,-3.5839984,-5.8354106,-2.4270957,-2.11642,-1.5021703,-6.5766497,-5.2773666,-2.3139696,NA,-2.658123,-6.3503304,-5.657183,-3.7402606,NA,-0.699192,-3.8367703,-4.2949114,-6.0971904,-5.524363,-3.1950066,-4.073865
"275",2006,"ORISSA",39377122.0000005,19958781.9999999,0.2840736,0.04840374,0.042994507,0.029433334,0.32175767,0.029714178,0.050725244,0.006363114,1,1992,1992,88.6,0.07482993,0.034013607,783,384,1,1,0.5916538,0.49019742,0.8436055,0.11459362,0.9729221,0,0.9841247,0.53598815,0.0023635551,0.025903367,0.014170665,0.004545787,97.88333,1.7186539,0.11889503,0.08713412,0.0028323738,0.111302845,"ORISSA",NA,0.0018297042,0.007928718,0,0.094687186,0.17580406,0.0006895351,0.0034476756,0,0.01861745,0.04010796,-1.1339566,-2.9813316,-3.516131,-5.0572376,-1.2585219,-3.0281782,-3.146683,-3.5256274,-5.86664,-2.4403067,-2.1295142,-1.7383852,-6.303601,-4.837264,-2.3571765,NA,-3.2161803,-7.279493,-5.670055,-3.983656,NA,-0.6236432,-3.6533823,-4.2565813,-6.0475883,-5.393554,-3.2382917,-3.9233308
"276",2007,"ORISSA",39891614.4000006,20218424.3999999,0.28740376,0.060012612,0.040409494,0.030332189,0.3377185,0.033548195,0.04772993,0.006973837,1,1992,1992,87.7,0.07482993,0.034013607,863,372,1,1,0.60137296,0.5008664,0.8424082,0.107997,0.9730328,0,0.95939964,0.5298582,0.0021525074,0.025719691,0.017071256,0.004462091,97.48571,1.8295091,0.12305608,0.09251168,0.0031006665,0.1644628,"ORISSA",NA,0.0019537965,0.008566646,0,0.08326179,0.2036457,0.0002269426,0.0051062084,0,0.0125953145,0.044707693,-1.0855426,-3.0421965,-3.3947723,-4.9655895,-1.2468672,-2.8132005,-3.2086904,-3.4955459,-5.7761383,-2.3804204,-2.0951152,-1.5913736,-6.237981,-4.759879,-2.4857655,NA,-3.1076097,-8.390814,-5.277298,-4.37443,NA,-0.6351459,-3.6604984,-4.070359,-6.141122,-5.412138,-3.153935,-3.9681182
"277",1985,"PUNJAB",18186136.5999999,9673539.60000002,0.14428572,0.0032992165,0.030242817,0.038930755,0.010337621,NA,0.010337621,NA,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.44479242,0.37502527,0.71484077,0.16846469,0.87998784,0,1.9331208,0.016563687,0.0035052525,0.0077531585,0,0,NA,1.9311342,0.024603197,0.013156972,0.006108594,0.073446326,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5719657,-4.5719657,NA,NA,-1.9359597,-5.7140703,-3.4984965,-3.2459707,-5.0980587,-4.3308034,-3.7048788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",1986,"PUNJAB",18535442,9857622,0.20037289,0.0049095135,0.029780785,0.059399717,0.0056465794,NA,0.0056465794,NA,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.45298257,0.38364255,0.71295583,0.16804425,0.8803158,0,1.8494298,0.009564614,0.0029470567,0.004477908,0,0,NA,1.9606669,0.025868308,0.012215049,0.0063379975,0.049954586,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.1767054,-5.1767054,NA,NA,-1.6075752,-5.3165803,-3.513892,-2.8234658,-5.0611925,-4.4050865,-3.6547368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",1987,"PUNJAB",18884747.4,10041704.4,0.22827946,0.008472445,0.028276788,0.073498465,0.005541079,NA,0.0053149126,NA,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.46086976,0.39193782,0.7111406,0.16763937,0.8806317,0,4.4737163,0.009951325,0.0025709637,0.004289176,0,0,NA,2.0219498,0.019916937,0.009385909,0.005541079,0.035302594,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.195566,-5.237239,NA,NA,-1.4771848,-4.770936,-3.5657141,-2.6104908,-5.195566,-4.6685457,-3.916185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",1988,"PUNJAB",19234052.8,10225786.8,0.22730519,0.0016637159,0.031662595,0.09155637,0.0059944945,0.013876145,0.0054394486,0.006649855,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.46847048,0.3999288,0.70939124,0.1672492,0.8809362,0,1.8819747,0.02486605,0.0021555,0.0047831833,0.005978979,0.003795352,NA,2.0922105,0.051243,0.014764218,0.005661467,0.032367975,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.116914,-5.2140775,-4.277584,-5.01316,-1.4814618,-6.3987017,-3.4526193,-2.3908005,-5.1740723,-4.2155485,-2.9711761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6942518,-5.342649,-5.1195054,-6.1397324,-5.573978,NA,NA
"281",1989,"PUNJAB",19583358.1999999,10409869.2,0.20711464,0.0022978694,0.026961667,0.085225426,0.0089388015,0.012427115,0.008829792,0.012584212,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.47580004,0.40763193,0.7077043,0.16687295,0.88123,0,2.470363,0.027906504,0.0019782102,0.0076595647,0.005208504,0.0031659533,NA,2.2222288,0.018636161,0.008393753,0.0056685084,0.03535051,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.717354,-4.729624,-4.3878746,-4.3753123,-1.5744828,-6.075773,-3.6133392,-2.4624555,-5.172829,-4.7802677,-3.9826515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5788956,-4.8718,-5.2574625,-6.2255626,-5.755301,NA,NA
"282",1990,"PUNJAB",19932663.5999999,10593951.6,0.25390485,0.0017559119,0.026138002,0.14112514,0.0061036255,0.012635576,0.0058894632,0.023787158,1,1994,1994,NA,0.034188036,0.008547009,NA,NA,0,0,0.48287272,0.4150625,0.7060765,0.16650987,0.88151354,0,2.494649,0.024521584,0.0017976022,0.004916553,0.0062209447,0.008528715,NA,2.2075088,0.028506832,0.0091018975,0.005782382,0.020263065,"PUNJAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.098872,-5.1345906,-4.371239,-3.7386096,-1.3707957,-6.344767,-3.644365,-1.9581082,-5.1529393,-4.699272,-3.5576115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7082016,-5.3151474,-5.0798335,-6.3213015,-4.7643166,NA,NA
